145;de;vendres-plage-34;Vendres-Plage (34);;
145;en;vendres-plage-34;Vendres-Plage (34);;
145;fr;vendres-plage-34;Vendres-Plage (34);;
145;nl;vendres-plage-34;Vendres-Plage (34);;
146;de;st-aman-des-cots-12;St Aman des Côts (12);;
146;en;st-aman-des-cots-12;St Aman des Côts (12);;
146;fr;st-aman-des-cots-12;St Aman des Côts (12);;
146;nl;st-aman-des-cots-12;St Aman des Côts (12);;
147;de;le-portel-62;Le Portel (62);;
147;en;le-portel-62;Le Portel (62);;
147;fr;le-portel-62;Le Portel (62);;
147;nl;le-portel-62;Le Portel (62);;
148;de;saint-julien-des-landes-85;Saint Julien des Landes (85);;
148;en;saint-julien-des-landes-85;Saint Julien des Landes (85);;
148;fr;saint-julien-des-landes-85;Saint Julien des Landes (85);;
148;nl;saint-julien-des-landes-85;Saint Julien des Landes (85);;
149;de;chateau-d-oleron-17;Chateau d'Oléron (17);;
149;en;chateau-d-oleron-17;Chateau d'Oléron (17);;
149;fr;chateau-d-oleron-17;Chateau d'Oléron (17);;
149;nl;chateau-d-oleron-17;Chateau d'Oléron (17);;
150;de;montalivet-33;Montalivet (33);;
150;en;montalivet-33;Montalivet (33);;
150;fr;montalivet-33;Montalivet (33);;
150;nl;montalivet-33;Montalivet (33);;
151;de;juvignac-34;Juvignac (34);;
151;en;juvignac-34;Juvignac (34);;
151;fr;juvignac-34;Juvignac (34);;
151;nl;juvignac-34;Juvignac (34);;
152;de;narbonne-plage-11;Narbonne Plage (11);;
152;en;narbonne-plage-11;Narbonne Plage (11);;
152;fr;narbonne-plage-11;Narbonne Plage (11);;
152;nl;narbonne-plage-11;Narbonne Plage (11);;
153;de;la-roquette-d-antheron-13;La Roquette d'Anthéron (13);;
153;en;la-roquette-d-antheron-13;La Roquette d'Anthéron (13);;
153;fr;la-roquette-d-antheron-13;La Roquette d'Anthéron (13);;
153;nl;la-roquette-d-antheron-13;La Roquette d'Anthéron (13);;
154;de;st-aygulf-83;St Aygulf (83);;
154;en;st-aygulf-83;St Aygulf (83);;
154;fr;st-aygulf-83;St Aygulf (83);;
154;nl;st-aygulf-83;St Aygulf (83);;
155;de;creixell-platja;Creixell platja;;
155;en;creixell-platja;Creixell platja;;
155;fr;creixell-platja;Creixell platja;;
155;nl;creixell-platja;Creixell platja;;
156;de;carqueiranne-83;Carqueiranne (83);;
156;en;carqueiranne-83;Carqueiranne (83);;
156;fr;carqueiranne-83;Carqueiranne (83);;
156;nl;carqueiranne-83;Carqueiranne (83);;
157;de;cavallino;Cavallino;;
157;en;cavallino;Cavallino;;
157;fr;cavallino;Cavallino;;
157;nl;cavallino;Cavallino;;
158;de;st-georges-de-didonne-17;St Georges-de-Didonne (17);;
158;en;st-georges-de-didonne-17;St Georges-de-Didonne (17);;
158;fr;st-georges-de-didonne-17;St Georges-de-Didonne (17);;
158;nl;st-georges-de-didonne-17;St Georges-de-Didonne (17);;
159;de;vic-la-gardiole-34;Vic la Gardiole (34);;
159;en;vic-la-gardiole-34;Vic la Gardiole (34);;
159;fr;vic-la-gardiole-34;Vic la Gardiole (34);;
159;nl;vic-la-gardiole-34;Vic la Gardiole (34);;
160;de;biesheim-68;Biesheim (68);;
160;en;biesheim-68;Biesheim (68);;
160;fr;biesheim-68;Biesheim (68);;
160;nl;biesheim-68;Biesheim (68);;
161;de;seppois-le-bas-68;Seppois-le-bas (68);;
161;en;seppois-le-bas-68;Seppois-le-bas (68);;
161;fr;seppois-le-bas-68;Seppois-le-bas (68);;
161;nl;seppois-le-bas-68;Seppois-le-bas (68);;
162;de;nages-81;Nages (81);;
162;en;nages-81;Nages (81);;
162;fr;nages-81;Nages (81);;
162;nl;nages-81;Nages (81);;
163;de;volonne-04;Volonne (04);;
163;en;volonne-04;Volonne (04);;
163;fr;volonne-04;Volonne (04);;
163;nl;volonne-04;Volonne (04);;
164;de;lido-delle-nazioni;Lido delle Nazioni;;
164;en;lido-delle-nazioni;Lido delle Nazioni;;
164;fr;lido-delle-nazioni;Lido delle Nazioni;;
164;nl;lido-delle-nazioni;Lido delle Nazioni;;
165;de;alfaz-del-pi;Alfaz del PI;;
165;en;alfaz-del-pi;Alfaz del PI;;
165;fr;alfaz-del-pi;Alfaz del PI;;
165;nl;alfaz-del-pi;Alfaz del PI;;
166;de;platja-d-aro;Platja d'Aro;;
166;en;platja-d-aro;Platja d'Aro;;
166;fr;platja-d-aro;Platja d'Aro;;
166;nl;platja-d-aro;Platja d'Aro;;
167;de;punta-marina;Punta Marina;;
167;en;punta-marina;Punta Marina;;
167;fr;punta-marina;Punta Marina;;
167;nl;punta-marina;Punta Marina;;
168;de;cesenatico;Cesenatico;;
168;en;cesenatico;Cesenatico;;
168;fr;cesenatico;Cesenatico;;
168;nl;cesenatico;Cesenatico;;
169;de;quinson-04;Quinson (04);;
169;en;quinson-04;Quinson (04);;
169;fr;quinson-04;Quinson (04);;
169;nl;quinson-04;Quinson (04);;
170;de;pres-du-verdon-04;Près du Verdon (04);;
170;en;pres-du-verdon-04;Près du Verdon (04);;
170;fr;pres-du-verdon-04;Près du Verdon (04);;
170;nl;pres-du-verdon-04;Près du Verdon (04);;
